name,price,price_z,sku,size_nm,size,title,quantity,Link,color_nm,color,country_proizvodit,resp_foto15,resp_foto14,resp_foto13,resp_foto12,resp_foto11,resp_foto10,resp_foto9,resp_foto8,resp_foto7,resp_foto6,resp_foto5,resp_foto0,resp_foto1,resp_foto2,resp_foto3,categor_list10,categor_list9,categor_list8,categor_list7,categor_list6,categor_list5,categor_list4,categor_list0,categor_list1,categor_list2
Джинсы женские HAODI 0001,1150,750,ARK-H-0001',Size,24,Стильные джинсы из натурального хлопка.,10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_haodi_0001/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/312/312b6e6d84dff323eebe69a31371c5b9.jpg,https://www.kupi-jeans.ru/upload/iblock/312/312b6e6d84dff323eebe69a31371c5b9.jpg,https://www.kupi-jeans.ru/upload/iblock/89c/89c4aa044465bab31eaf41f9ab9e5128.jpg,https://www.kupi-jeans.ru/upload/iblock/849/849263a7e1ad4d2b71f6ef2059b55892.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Yajingshi 1023,1200,800,ARK-1023',Size,32;33;34,"Джинсы Yajingshi выполнены из хлопкового денима. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_yajingshi_1023/,Color,000000,Китай,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/886/886aaac33855f9d5b530bd7e7a429d3b.jpg,https://www.kupi-jeans.ru/upload/iblock/c45/c45acd5848de5d9ed264d3445fed9f0c.jpg,https://www.kupi-jeans.ru/upload/iblock/003/0034c3d9449d65975e5099efaf6a508d.jpg,https://www.kupi-jeans.ru/upload/iblock/bc1/bc1ba74b92f12fe78f4acf9b414a7635.jpg,https://www.kupi-jeans.ru/upload/iblock/ab5/ab59aeba9c0862a78d4dbf35fec59f0d.jpg,https://www.kupi-jeans.ru/upload/iblock/ab5/ab59aeba9c0862a78d4dbf35fec59f0d.jpg,https://www.kupi-jeans.ru/upload/iblock/20e/20e5f4b3cce8fb1c7872355aad857a0e.jpg,https://www.kupi-jeans.ru/upload/iblock/cac/cac0354b0ec4cdc195ab165d54af94f4.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Aisadandu QT008,1399,999,ARK-QT008',Size,28,"Женские джинсы в стиле casual. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_aisadandu_qt008/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/e2c/e2c5837326f78eee5e7c2006c09da450.jpg,https://www.kupi-jeans.ru/upload/iblock/e2c/e2c5837326f78eee5e7c2006c09da450.jpg,https://www.kupi-jeans.ru/upload/iblock/a81/a814df03730bd8395bf8715356c22b02.jpg,https://www.kupi-jeans.ru/upload/iblock/2a7/2a7f4cb2ea8805321034822a29a27d9e.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские LLK 1573,1399,999,ARK-1573',Size,25;30,"Женские джинсы LLK. состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_llk_1573/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/d14/d14f2ccf715dae773868f390c32cfbc1.jpg,https://www.kupi-jeans.ru/upload/iblock/d14/d14f2ccf715dae773868f390c32cfbc1.jpg,https://www.kupi-jeans.ru/upload/iblock/e46/e4652a56fa98bc996ea68bfc1849ab95.jpg,https://www.kupi-jeans.ru/upload/iblock/ced/ced2ce39fa99b78448cd226b7dc1024b.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Jiao Yan CY1755,1399,999,ARK-CY1755',Size,25;27;29,"Джинсы от Jiao Yan со средней посадкой. Модель выполнена из плотного денима. Детали: застежка на молнию и пуговицу, три кармана спереди, два кармана сзади, шлевки, декоративные потертости. Состав: 70% хлопок, 30% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_jiao_yan_cy1755/,Color,000000,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/c57/c5734ea8dbb9ed69f673adc482b65596.jpg,https://www.kupi-jeans.ru/upload/iblock/c57/c5734ea8dbb9ed69f673adc482b65596.jpg,https://www.kupi-jeans.ru/upload/iblock/86f/86ff72749dae239b52d8fedc96d3770d.jpg,https://www.kupi-jeans.ru/upload/iblock/efb/efb20971a17fe030d7b266c4d167836d.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские утепленные DHD F-501,1200,800,ARK-F-501',Size,25;27,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_dhd_f_501/,Color,0000ff,Китай,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/375/3752e4c9cef1bc31eb276bdd9b465080.jpg,https://www.kupi-jeans.ru/upload/iblock/f1b/f1b7099983c86b3f46f29796823ecfd1.jpg,https://www.kupi-jeans.ru/upload/iblock/f1b/f1b7099983c86b3f46f29796823ecfd1.jpg,https://www.kupi-jeans.ru/upload/iblock/5a0/5a067d4966c50f8f252b36986f1f9236.jpg,https://www.kupi-jeans.ru/upload/iblock/e07/e074d7bb5b320a505327fed86fd45cea.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Джинсы женские Langluka PY359B,1280,880,ARK-PY359B',Size,32,"Джинсы выполнены из плотного хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_langluka_py359b/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/13b/13b1ed0b8b04974ed38383785f6d17b1.jpg,https://www.kupi-jeans.ru/upload/iblock/13b/13b1ed0b8b04974ed38383785f6d17b1.jpg,https://www.kupi-jeans.ru/upload/iblock/e74/e746d32c4942e2dc471b302de88146f8.jpg,https://www.kupi-jeans.ru/upload/iblock/2f2/2f2b8c11274b0e1ab02a0902b197e409.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Haodi HD99-293AKK,1399,999,ARK-HD99-293AKK',Size,28;29;30;31,"Фасон «бойфренд» абсолютно незаменим! Идеальный вариант для создания повседневного образа в стиле кэжуал или женственного образа – вам выбирать! - Фасон «бойфренд» / свободный крой - Застежка на молнию и пуговицу - 5 карманов - Шлевки под ремень - Легкий эффект потертости. Состав: 98% хлопок, 2% спандекс..",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_haodi_hd99_293akk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/27e/27e8ad0782fa4e554849d0dada5d51df.jpg,https://www.kupi-jeans.ru/upload/iblock/27e/27e8ad0782fa4e554849d0dada5d51df.jpg,https://www.kupi-jeans.ru/upload/iblock/1c2/1c2b0bf6fa2775315b700def8ec12b0a.jpg,https://www.kupi-jeans.ru/upload/iblock/b37/b37ca335458db1856e5a32c61c604b3c.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Langluka FX4092,1360,960,ARK-FX4092',Size,25;26,Модные джинсы с зауженными брючинами. Модель классического пятикарманного кроя с высокой посадкой снабжена шлевками для ремня и оформлена лёгким выбеленным эффектом. Стильный вариант для создания повседневного образа. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. Состав: 98% хлопок 2% спандекс,10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_langluka_fx4092/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/9fc/9fcddfd26d85d3df0cedc1682798acaa.jpg,https://www.kupi-jeans.ru/upload/iblock/9fc/9fcddfd26d85d3df0cedc1682798acaa.jpg,https://www.kupi-jeans.ru/upload/iblock/225/2252b9bc253fffb9b234e14f64ef921d.jpg,https://www.kupi-jeans.ru/upload/iblock/43a/43adc68b8b77c4ddaa1b9b46122222da.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Miss Bon MB-9020,1330,930,ARK-MB-9020',Size,32,"Джинсы для женщин, плотные, из мягкого хлопка. Качественная окраска джинсов. Модель джинсов больших размеров. От 30 по 36 европейские размеры. Состав: 95% хлопок, 5% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_miss_bon_mb_9020/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/020/02083affd55cb0b214ba0e3bb6e7954d.jpg,https://www.kupi-jeans.ru/upload/iblock/020/02083affd55cb0b214ba0e3bb6e7954d.jpg,https://www.kupi-jeans.ru/upload/iblock/032/032bb20f3faec16b60d85c871f7dff31.jpg,https://www.kupi-jeans.ru/upload/iblock/7f2/7f22c8da214f8233bc98a4d3ae09ac29.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские FU A53,1390,990,ARK-A53',Size,25;27;29,"Прямые джинсы выполнены из хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу, пять карманов, шлевки для ремня. Состав: хлопок 98%, спандекс 2%.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_fu_a53/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/42b/42b129298a9281ec7fe7dd99e55d9b6a.jpg,https://www.kupi-jeans.ru/upload/iblock/42b/42b129298a9281ec7fe7dd99e55d9b6a.jpg,https://www.kupi-jeans.ru/upload/iblock/2bd/2bdcd01999511fd91318bb85fa34edc2.jpg,https://www.kupi-jeans.ru/upload/iblock/138/138c98295f98bcd737e1eb4b733ebff0.jpg,,,,,,,,,,
Джинсы женские Haodi HD99-195KK,1399,999,ARK-HD99-195KK',Size,25;26;27;28;29,"Женские джинсы Haodi. состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_haodi_hd99_195kk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/4ad/4ade1a255969090607ea5794275d906b.jpg,https://www.kupi-jeans.ru/upload/iblock/4ad/4ade1a255969090607ea5794275d906b.jpg,https://www.kupi-jeans.ru/upload/iblock/9d5/9d55b40caf52ee7e482c152c5bf375cf.jpg,https://www.kupi-jeans.ru/upload/iblock/67e/67e37d6ca2af93bca4b95e882a276a49.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Langluka X1698A,1399,999,ARK-X1698A',Size,28;29,"Джинсы Langluka выполнены из хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_langluka_x1698a/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/ffd/ffdb9ca1d3a4cb7ba447dfca83aa57cf.jpg,https://www.kupi-jeans.ru/upload/iblock/ffd/ffdb9ca1d3a4cb7ba447dfca83aa57cf.jpg,https://www.kupi-jeans.ru/upload/iblock/8d2/8d2b8e0469592d60f783869e41044127.jpg,https://www.kupi-jeans.ru/upload/iblock/935/935251a0c5239b7b3da0df1a61a77263.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские FA&FA FA6028KK,1399,999,ARK-FA6028KK',Size,25;26;27;29,"Джинсы-бойфренды. Концепция стиля этих джинсов — раскрепощенность и свобода. Создается ощущение, что девушка с утра надела джинсы своего брата или парня. Казалось бы, такой небрежный вид никак не придает женственности и стройности фигуре, но, как ни странно, женщины в них выглядят необыкновенно хрупкими.... 5 карманов. Шлевки для ремня. Застежка на молнию и 1 пуговицу. Ремень в комплекте. Широкие джинсы-бойфренды со средней посадкой и шаговым швом. Носить с отворотами снизу. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_fa_fa_fa6028kk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/a7e/a7eab2643fcd4e7d00e18dd543a1b667.jpg,https://www.kupi-jeans.ru/upload/iblock/a7e/a7eab2643fcd4e7d00e18dd543a1b667.jpg,https://www.kupi-jeans.ru/upload/iblock/f02/f02abe0983e787a9755becdb07d5347f.jpg,https://www.kupi-jeans.ru/upload/iblock/79e/79ed0d83c69bb9cceaed5d468bba00fd.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские утепленные XQL 018,1280,880,ARK-018',Size,25;26;28;29,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_xql_018/,Color,0000ff,Китай,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/99f/99fd71759a483890b61ca2d1dc33bf2c.jpg,https://www.kupi-jeans.ru/upload/iblock/f33/f33512cd3e0d62f449474e0300e39157.jpg,https://www.kupi-jeans.ru/upload/iblock/f33/f33512cd3e0d62f449474e0300e39157.jpg,https://www.kupi-jeans.ru/upload/iblock/9b6/9b6b6da5a2baff6de8e9acf476e63860.jpg,https://www.kupi-jeans.ru/upload/iblock/3df/3dfc029f8cb943a23ad1e7b7d3b15e15.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Джинсы женские Langluka PY-558-1,1360,960,ARK-PY-558-1',Size,25;26;27;28;29,"Сужающиеся книзу джогеры из супер-мягкого денима низ которых собран на резинку. Спереди - застежка на молнию и пуговицу. На поясе - шлевки для ремня. Инструкция по уходу: стирать при температуре не выше 30° C, не отбеливать, не отжимать на центрифуге, гладить при средней температуре, химчистка разрешена. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_langluka_py_558_1/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/eed/eed77e1338a9276be34cd2ce96140759.jpg,https://www.kupi-jeans.ru/upload/iblock/eed/eed77e1338a9276be34cd2ce96140759.jpg,https://www.kupi-jeans.ru/upload/iblock/c85/c85fcc46595346b14b8816ab97eca2aa.jpg,https://www.kupi-jeans.ru/upload/iblock/0e9/0e9bc0b334372bbe69f645bcca6bfc45.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Yajingshi 3011,1399,999,ARK-3011',Size,30,"Женские джинсы средней зауженности Состав: 98% хлопок, 2% полиэстер.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_yajingshi_3011/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/b89/b892cbc8177867822a5c20c797680db9.jpg,https://www.kupi-jeans.ru/upload/iblock/b89/b892cbc8177867822a5c20c797680db9.jpg,https://www.kupi-jeans.ru/upload/iblock/e91/e918a0bb1bbca65d28cba6f9a4c08ca6.jpg,https://www.kupi-jeans.ru/upload/iblock/b2b/b2b41bb2f9bf2083d421abf2b64f6b9d.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Langluka PY265A-1,1360,960,ARK-PY265A-1',Size,29,"Модные облегающие джинсы, рваные, с выбеленным эффектом и потертостями. Модельс высокой посадкой, с зауженными штанинами. Стильная одежда для свободного имиджа. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_langluka_py265a_1/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/124/1244466c003cb97dc1cbf334a35a6710.jpg,https://www.kupi-jeans.ru/upload/iblock/124/1244466c003cb97dc1cbf334a35a6710.jpg,https://www.kupi-jeans.ru/upload/iblock/0e5/0e5858e9593b8b90fcd1f11adb386df7.jpg,https://www.kupi-jeans.ru/upload/iblock/50c/50c4bba10a484d26ec1a89d002064414.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
